DriverNumber,Abbreviation,DriverId,TeamId,Position,EventName,Round,Season
63,RUS,russell,mercedes,15.0,São Paulo Grand Prix,20,2023
77,BOT,bottas,alfa,16.0,São Paulo Grand Prix,20,2023
24,ZHO,zhou,alfa,17.0,São Paulo Grand Prix,20,2023
20,MAG,kevin_magnussen,haas,18.0,São Paulo Grand Prix,20,2023
23,ALB,albon,williams,19.0,São Paulo Grand Prix,20,2023
16,LEC,leclerc,ferrari,20.0,São Paulo Grand Prix,20,2023
1,VER,max_verstappen,red_bull,1.0,Las Vegas Grand Prix,21,2023
16,LEC,leclerc,ferrari,2.0,Las Vegas Grand Prix,21,2023
11,PER,perez,red_bull,3.0,Las Vegas Grand Prix,21,2023
31,OCO,ocon,alpine,4.0,Las Vegas Grand Prix,21,2023
18,STR,stroll,aston_martin,5.0,Las Vegas Grand Prix,21,2023
55,SAI,sainz,ferrari,6.0,Las Vegas Grand Prix,21,2023
44,HAM,hamilton,mercedes,7.0,Las Vegas Grand Prix,21,2023
63,RUS,russell,mercedes,8.0,Las Vegas Grand Prix,21,2023
14,ALO,alonso,aston_martin,9.0,Las Vegas Grand Prix,21,2023
81,PIA,piastri,mclaren,10.0,Las Vegas Grand Prix,21,2023
10,GAS,gasly,alpine,11.0,Las Vegas Grand Prix,21,2023
23,ALB,albon,williams,12.0,Las Vegas Grand Prix,21,2023
20,MAG,kevin_magnussen,haas,13.0,Las Vegas Grand Prix,21,2023
3,RIC,ricciardo,alphatauri,14.0,Las Vegas Grand Prix,21,2023
24,ZHO,zhou,alfa,15.0,Las Vegas Grand Prix,21,2023
2,SAR,sargeant,williams,16.0,Las Vegas Grand Prix,21,2023
77,BOT,bottas,alfa,17.0,Las Vegas Grand Prix,21,2023
22,TSU,tsunoda,alphatauri,18.0,Las Vegas Grand Prix,21,2023
27,HUL,hulkenberg,haas,19.0,Las Vegas Grand Prix,21,2023
4,NOR,norris,mclaren,20.0,Las Vegas Grand Prix,21,2023
1,VER,max_verstappen,red_bull,1.0,Abu Dhabi Grand Prix,22,2023
16,LEC,leclerc,ferrari,2.0,Abu Dhabi Grand Prix,22,2023
63,RUS,russell,mercedes,3.0,Abu Dhabi Grand Prix,22,2023
11,PER,perez,red_bull,4.0,Abu Dhabi Grand Prix,22,2023
4,NOR,norris,mclaren,5.0,Abu Dhabi Grand Prix,22,2023
81,PIA,piastri,mclaren,6.0,Abu Dhabi Grand Prix,22,2023
14,ALO,alonso,aston_martin,7.0,Abu Dhabi Grand Prix,22,2023
22,TSU,tsunoda,alphatauri,8.0,Abu Dhabi Grand Prix,22,2023
44,HAM,hamilton,mercedes,9.0,Abu Dhabi Grand Prix,22,2023
18,STR,stroll,aston_martin,10.0,Abu Dhabi Grand Prix,22,2023
3,RIC,ricciardo,alphatauri,11.0,Abu Dhabi Grand Prix,22,2023
31,OCO,ocon,alpine,12.0,Abu Dhabi Grand Prix,22,2023
10,GAS,gasly,alpine,13.0,Abu Dhabi Grand Prix,22,2023
23,ALB,albon,williams,14.0,Abu Dhabi Grand Prix,22,2023
27,HUL,hulkenberg,haas,15.0,Abu Dhabi Grand Prix,22,2023
2,SAR,sargeant,williams,16.0,Abu Dhabi Grand Prix,22,2023
24,ZHO,zhou,alfa,17.0,Abu Dhabi Grand Prix,22,2023
55,SAI,sainz,ferrari,18.0,Abu Dhabi Grand Prix,22,2023
77,BOT,bottas,alfa,19.0,Abu Dhabi Grand Prix,22,2023
20,MAG,kevin_magnussen,haas,20.0,Abu Dhabi Grand Prix,22,2023
