DriverNumber,Abbreviation,DriverId,TeamId,Position,EventName,Round,Season
18,STR,stroll,aston_martin,15.0,Mexico City Grand Prix,20,2022
47,MSC,mick_schumacher,haas,16.0,Mexico City Grand Prix,20,2022
20,MAG,kevin_magnussen,haas,17.0,Mexico City Grand Prix,20,2022
6,LAT,latifi,williams,18.0,Mexico City Grand Prix,20,2022
14,ALO,alonso,alpine,19.0,Mexico City Grand Prix,20,2022
22,TSU,tsunoda,alphatauri,20.0,Mexico City Grand Prix,20,2022
63,RUS,russell,mercedes,1.0,São Paulo Grand Prix,21,2022
44,HAM,hamilton,mercedes,2.0,São Paulo Grand Prix,21,2022
55,SAI,sainz,ferrari,3.0,São Paulo Grand Prix,21,2022
16,LEC,leclerc,ferrari,4.0,São Paulo Grand Prix,21,2022
14,ALO,alonso,alpine,5.0,São Paulo Grand Prix,21,2022
1,VER,max_verstappen,red_bull,6.0,São Paulo Grand Prix,21,2022
11,PER,perez,red_bull,7.0,São Paulo Grand Prix,21,2022
31,OCO,ocon,alpine,8.0,São Paulo Grand Prix,21,2022
77,BOT,bottas,alfa,9.0,São Paulo Grand Prix,21,2022
18,STR,stroll,aston_martin,10.0,São Paulo Grand Prix,21,2022
5,VET,vettel,aston_martin,11.0,São Paulo Grand Prix,21,2022
24,ZHO,zhou,alfa,12.0,São Paulo Grand Prix,21,2022
47,MSC,mick_schumacher,haas,13.0,São Paulo Grand Prix,21,2022
10,GAS,gasly,alphatauri,14.0,São Paulo Grand Prix,21,2022
23,ALB,albon,williams,15.0,São Paulo Grand Prix,21,2022
6,LAT,latifi,williams,16.0,São Paulo Grand Prix,21,2022
22,TSU,tsunoda,alphatauri,17.0,São Paulo Grand Prix,21,2022
4,NOR,norris,mclaren,18.0,São Paulo Grand Prix,21,2022
20,MAG,kevin_magnussen,haas,19.0,São Paulo Grand Prix,21,2022
3,RIC,ricciardo,mclaren,20.0,São Paulo Grand Prix,21,2022
