DriverNumber,Abbreviation,DriverId,TeamId,Position,EventName,Round,Season
11,PER,perez,red_bull,17.0,Mexico City Grand Prix,20,2024
14,ALO,alonso,aston_martin,18.0,Mexico City Grand Prix,20,2024
23,ALB,albon,williams,19.0,Mexico City Grand Prix,20,2024
22,TSU,tsunoda,rb,20.0,Mexico City Grand Prix,20,2024
1,VER,max_verstappen,red_bull,1.0,São Paulo Grand Prix,21,2024
31,OCO,ocon,alpine,2.0,São Paulo Grand Prix,21,2024
10,GAS,gasly,alpine,3.0,São Paulo Grand Prix,21,2024
63,RUS,russell,mercedes,4.0,São Paulo Grand Prix,21,2024
16,LEC,leclerc,ferrari,5.0,São Paulo Grand Prix,21,2024
4,NOR,norris,mclaren,6.0,São Paulo Grand Prix,21,2024
22,TSU,tsunoda,rb,7.0,São Paulo Grand Prix,21,2024
81,PIA,piastri,mclaren,8.0,São Paulo Grand Prix,21,2024
30,LAW,lawson,rb,9.0,São Paulo Grand Prix,21,2024
44,HAM,hamilton,mercedes,10.0,São Paulo Grand Prix,21,2024
11,PER,perez,red_bull,11.0,São Paulo Grand Prix,21,2024
50,BEA,bearman,haas,12.0,São Paulo Grand Prix,21,2024
77,BOT,bottas,sauber,13.0,São Paulo Grand Prix,21,2024
14,ALO,alonso,aston_martin,14.0,São Paulo Grand Prix,21,2024
24,ZHO,zhou,sauber,15.0,São Paulo Grand Prix,21,2024
55,SAI,sainz,ferrari,16.0,São Paulo Grand Prix,21,2024
43,COL,colapinto,williams,17.0,São Paulo Grand Prix,21,2024
23,ALB,albon,williams,18.0,São Paulo Grand Prix,21,2024
18,STR,stroll,aston_martin,19.0,São Paulo Grand Prix,21,2024
27,HUL,hulkenberg,haas,20.0,São Paulo Grand Prix,21,2024
63,RUS,russell,mercedes,1.0,Las Vegas Grand Prix,22,2024
44,HAM,hamilton,mercedes,2.0,Las Vegas Grand Prix,22,2024
55,SAI,sainz,ferrari,3.0,Las Vegas Grand Prix,22,2024
16,LEC,leclerc,ferrari,4.0,Las Vegas Grand Prix,22,2024
1,VER,max_verstappen,red_bull,5.0,Las Vegas Grand Prix,22,2024
4,NOR,norris,mclaren,6.0,Las Vegas Grand Prix,22,2024
81,PIA,piastri,mclaren,7.0,Las Vegas Grand Prix,22,2024
27,HUL,hulkenberg,haas,8.0,Las Vegas Grand Prix,22,2024
22,TSU,tsunoda,rb,9.0,Las Vegas Grand Prix,22,2024
11,PER,perez,red_bull,10.0,Las Vegas Grand Prix,22,2024
14,ALO,alonso,aston_martin,11.0,Las Vegas Grand Prix,22,2024
20,MAG,kevin_magnussen,haas,12.0,Las Vegas Grand Prix,22,2024
24,ZHO,zhou,sauber,13.0,Las Vegas Grand Prix,22,2024
43,COL,colapinto,williams,14.0,Las Vegas Grand Prix,22,2024
18,STR,stroll,aston_martin,15.0,Las Vegas Grand Prix,22,2024
30,LAW,lawson,rb,16.0,Las Vegas Grand Prix,22,2024
31,OCO,ocon,alpine,17.0,Las Vegas Grand Prix,22,2024
77,BOT,bottas,sauber,18.0,Las Vegas Grand Prix,22,2024
23,ALB,albon,williams,19.0,Las Vegas Grand Prix,22,2024
10,GAS,gasly,alpine,20.0,Las Vegas Grand Prix,22,2024
1,VER,max_verstappen,red_bull,1.0,Qatar Grand Prix,23,2024
16,LEC,leclerc,ferrari,2.0,Qatar Grand Prix,23,2024
81,PIA,piastri,mclaren,3.0,Qatar Grand Prix,23,2024
63,RUS,russell,mercedes,4.0,Qatar Grand Prix,23,2024
10,GAS,gasly,alpine,5.0,Qatar Grand Prix,23,2024
55,SAI,sainz,ferrari,6.0,Qatar Grand Prix,23,2024
14,ALO,alonso,aston_martin,7.0,Qatar Grand Prix,23,2024
24,ZHO,zhou,sauber,8.0,Qatar Grand Prix,23,2024
20,MAG,kevin_magnussen,haas,9.0,Qatar Grand Prix,23,2024
4,NOR,norris,mclaren,10.0,Qatar Grand Prix,23,2024
77,BOT,bottas,sauber,11.0,Qatar Grand Prix,23,2024
44,HAM,hamilton,mercedes,12.0,Qatar Grand Prix,23,2024
22,TSU,tsunoda,rb,13.0,Qatar Grand Prix,23,2024
30,LAW,lawson,rb,14.0,Qatar Grand Prix,23,2024
23,ALB,albon,williams,15.0,Qatar Grand Prix,23,2024
27,HUL,hulkenberg,haas,16.0,Qatar Grand Prix,23,2024
11,PER,perez,red_bull,17.0,Qatar Grand Prix,23,2024
18,STR,stroll,aston_martin,18.0,Qatar Grand Prix,23,2024
43,COL,colapinto,williams,19.0,Qatar Grand Prix,23,2024
31,OCO,ocon,alpine,20.0,Qatar Grand Prix,23,2024
4,NOR,norris,mclaren,1.0,Abu Dhabi Grand Prix,24,2024
55,SAI,sainz,ferrari,2.0,Abu Dhabi Grand Prix,24,2024
16,LEC,leclerc,ferrari,3.0,Abu Dhabi Grand Prix,24,2024
44,HAM,hamilton,mercedes,4.0,Abu Dhabi Grand Prix,24,2024
63,RUS,russell,mercedes,5.0,Abu Dhabi Grand Prix,24,2024
1,VER,max_verstappen,red_bull,6.0,Abu Dhabi Grand Prix,24,2024
10,GAS,gasly,alpine,7.0,Abu Dhabi Grand Prix,24,2024
27,HUL,hulkenberg,haas,8.0,Abu Dhabi Grand Prix,24,2024
14,ALO,alonso,aston_martin,9.0,Abu Dhabi Grand Prix,24,2024
81,PIA,piastri,mclaren,10.0,Abu Dhabi Grand Prix,24,2024
23,ALB,albon,williams,11.0,Abu Dhabi Grand Prix,24,2024
22,TSU,tsunoda,rb,12.0,Abu Dhabi Grand Prix,24,2024
24,ZHO,zhou,sauber,13.0,Abu Dhabi Grand Prix,24,2024
18,STR,stroll,aston_martin,14.0,Abu Dhabi Grand Prix,24,2024
61,DOO,doohan,alpine,15.0,Abu Dhabi Grand Prix,24,2024
20,MAG,kevin_magnussen,haas,16.0,Abu Dhabi Grand Prix,24,2024
30,LAW,lawson,rb,17.0,Abu Dhabi Grand Prix,24,2024
77,BOT,bottas,sauber,18.0,Abu Dhabi Grand Prix,24,2024
43,COL,colapinto,williams,19.0,Abu Dhabi Grand Prix,24,2024
11,PER,perez,red_bull,20.0,Abu Dhabi Grand Prix,24,2024
