DriverNumber,Abbreviation,DriverId,TeamId,Position,EventName,Round,Season
7,RAI,raikkonen,alfa,14.0,Qatar Grand Prix,20,2021
99,GIO,giovinazzi,alfa,15.0,Qatar Grand Prix,20,2021
47,MSC,mick_schumacher,haas,16.0,Qatar Grand Prix,20,2021
63,RUS,russell,williams,17.0,Qatar Grand Prix,20,2021
9,MAZ,mazepin,haas,18.0,Qatar Grand Prix,20,2021
6,LAT,latifi,williams,19.0,Qatar Grand Prix,20,2021
77,BOT,bottas,mercedes,20.0,Qatar Grand Prix,20,2021
44,HAM,hamilton,mercedes,1.0,Saudi Arabian Grand Prix,21,2021
33,VER,max_verstappen,red_bull,2.0,Saudi Arabian Grand Prix,21,2021
77,BOT,bottas,mercedes,3.0,Saudi Arabian Grand Prix,21,2021
31,OCO,ocon,alpine,4.0,Saudi Arabian Grand Prix,21,2021
3,RIC,ricciardo,mclaren,5.0,Saudi Arabian Grand Prix,21,2021
10,GAS,gasly,alphatauri,6.0,Saudi Arabian Grand Prix,21,2021
16,LEC,leclerc,ferrari,7.0,Saudi Arabian Grand Prix,21,2021
55,SAI,sainz,ferrari,8.0,Saudi Arabian Grand Prix,21,2021
99,GIO,giovinazzi,alfa,9.0,Saudi Arabian Grand Prix,21,2021
4,NOR,norris,mclaren,10.0,Saudi Arabian Grand Prix,21,2021
18,STR,stroll,aston_martin,11.0,Saudi Arabian Grand Prix,21,2021
6,LAT,latifi,williams,12.0,Saudi Arabian Grand Prix,21,2021
14,ALO,alonso,alpine,13.0,Saudi Arabian Grand Prix,21,2021
22,TSU,tsunoda,alphatauri,14.0,Saudi Arabian Grand Prix,21,2021
7,RAI,raikkonen,alfa,15.0,Saudi Arabian Grand Prix,21,2021
5,VET,vettel,aston_martin,16.0,Saudi Arabian Grand Prix,21,2021
11,PER,perez,red_bull,17.0,Saudi Arabian Grand Prix,21,2021
9,MAZ,mazepin,haas,18.0,Saudi Arabian Grand Prix,21,2021
63,RUS,russell,williams,19.0,Saudi Arabian Grand Prix,21,2021
47,MSC,mick_schumacher,haas,20.0,Saudi Arabian Grand Prix,21,2021
33,VER,max_verstappen,red_bull,1.0,Abu Dhabi Grand Prix,22,2021
44,HAM,hamilton,mercedes,2.0,Abu Dhabi Grand Prix,22,2021
55,SAI,sainz,ferrari,3.0,Abu Dhabi Grand Prix,22,2021
22,TSU,tsunoda,alphatauri,4.0,Abu Dhabi Grand Prix,22,2021
10,GAS,gasly,alphatauri,5.0,Abu Dhabi Grand Prix,22,2021
77,BOT,bottas,mercedes,6.0,Abu Dhabi Grand Prix,22,2021
4,NOR,norris,mclaren,7.0,Abu Dhabi Grand Prix,22,2021
14,ALO,alonso,alpine,8.0,Abu Dhabi Grand Prix,22,2021
31,OCO,ocon,alpine,9.0,Abu Dhabi Grand Prix,22,2021
16,LEC,leclerc,ferrari,10.0,Abu Dhabi Grand Prix,22,2021
5,VET,vettel,aston_martin,11.0,Abu Dhabi Grand Prix,22,2021
3,RIC,ricciardo,mclaren,12.0,Abu Dhabi Grand Prix,22,2021
18,STR,stroll,aston_martin,13.0,Abu Dhabi Grand Prix,22,2021
47,MSC,mick_schumacher,haas,14.0,Abu Dhabi Grand Prix,22,2021
11,PER,perez,red_bull,15.0,Abu Dhabi Grand Prix,22,2021
6,LAT,latifi,williams,16.0,Abu Dhabi Grand Prix,22,2021
99,GIO,giovinazzi,alfa,17.0,Abu Dhabi Grand Prix,22,2021
63,RUS,russell,williams,18.0,Abu Dhabi Grand Prix,22,2021
7,RAI,raikkonen,alfa,19.0,Abu Dhabi Grand Prix,22,2021
9,MAZ,mazepin,haas,,Abu Dhabi Grand Prix,22,2021
